keyword,author_id
 Microscale channel,56709287700
 Optofluidic,56709287700
 Reservoir effect,56709287700
 Single layer,56709287700
3D hydrodynamic focusing,56387524600
 Biosensor,56387524600
 Lab-on-a-chip,56387524600
 Liquid-core waveguide,56387524600
 Microfluidic,56387524600
 Microscale channel,56387524600
 Optofluidic,56387524600
 Reservoir effect,56387524600
 Single layer,56387524600
3D hydrodynamic focusing,57202735625
 Biosensor,57202735625
 Lab-on-a-chip,57202735625
 Liquid-core waveguide,57202735625
 Microfluidic,57202735625
 Microscale channel,57202735625
 Optofluidic,57202735625
 Reservoir effect,57202735625
 Single layer,57202735625
3D hydrodynamic focusing,16422844400
 Biosensor,16422844400
 Lab-on-a-chip,16422844400
 Liquid-core waveguide,16422844400
 Microfluidic,16422844400
 Microscale channel,16422844400
 Optofluidic,16422844400
 Reservoir effect,16422844400
 Single layer,16422844400
3D hydrodynamic focusing,7102975249
 Biosensor,7102975249
 Lab-on-a-chip,7102975249
 Liquid-core waveguide,7102975249
 Microfluidic,7102975249
 Microscale channel,7102975249
 Optofluidic,7102975249
 Reservoir effect,7102975249
 Single layer,7102975249
Co-Sn alloy,57216181629
 combinatorial,57216181629
 high-throughput characterization,57216181629
 Li-metal battery,57216181629
 protection layer,57216181629
Co-Sn alloy,36245410800
 combinatorial,36245410800
 high-throughput characterization,36245410800
 Li-metal battery,36245410800
 protection layer,36245410800
Co-Sn alloy,57191110417
 combinatorial,57191110417
 high-throughput characterization,57191110417
 Li-metal battery,57191110417
 protection layer,57191110417
Co-Sn alloy,56622088300
 combinatorial,56622088300
 high-throughput characterization,56622088300
 Li-metal battery,56622088300
 protection layer,56622088300
Co-Sn alloy,57195921912
 combinatorial,57195921912
 high-throughput characterization,57195921912
 Li-metal battery,57195921912
 protection layer,57195921912
Co-Sn alloy,57215904613
 combinatorial,57215904613
 high-throughput characterization,57215904613
 Li-metal battery,57215904613
 protection layer,57215904613
Co-Sn alloy,7402756644
 combinatorial,7402756644
 high-throughput characterization,7402756644
 Li-metal battery,7402756644
 protection layer,7402756644
Co-Sn alloy,57217317667
 combinatorial,57217317667
 high-throughput characterization,57217317667
 Li-metal battery,57217317667
 protection layer,57217317667
Co-Sn alloy,57195591421
 combinatorial,57195591421
 high-throughput characterization,57195591421
 Li-metal battery,57195591421
 protection layer,57195591421
Co-Sn alloy,57217789464
 combinatorial,57217789464
 high-throughput characterization,57217789464
 Li-metal battery,57217789464
 protection layer,57217789464
Co-Sn alloy,57216183270
 combinatorial,57216183270
 high-throughput characterization,57216183270
 Li-metal battery,57216183270
 protection layer,57216183270
Co-Sn alloy,57207901363
 combinatorial,57207901363
 high-throughput characterization,57207901363
 Li-metal battery,57207901363
 protection layer,57207901363
Co-Sn alloy,34873697600
 combinatorial,34873697600
 high-throughput characterization,34873697600
 Li-metal battery,34873697600
 protection layer,34873697600
Co-Sn alloy,56767836200
 combinatorial,56767836200
 high-throughput characterization,56767836200
 Li-metal battery,56767836200
 protection layer,56767836200
Co-Sn alloy,7102900497
 combinatorial,7102900497
 high-throughput characterization,7102900497
 Li-metal battery,7102900497
 protection layer,7102900497
Greater sage-grouse,57196422740
 Photogrammetry,57196422740
 Sagebrush,57196422740
 SUAS,57196422740
Greater sage-grouse,7403518015
 Photogrammetry,7403518015
 Sagebrush,7403518015
 SUAS,7403518015
Greater sage-grouse,36852156000
 Photogrammetry,36852156000
 Sagebrush,36852156000
 SUAS,36852156000
Greater sage-grouse,16245238300
 Photogrammetry,16245238300
 Sagebrush,16245238300
 SUAS,16245238300
Carbohydrate fuel cell,57202776341
 Glucose fuel cell,57202776341
 Glucose oxidation,57202776341
 Oxidation efficiency,57202776341
 Viologen mediator,57202776341
Carbohydrate fuel cell,57212879455
 Glucose fuel cell,57212879455
 Glucose oxidation,57212879455
 Oxidation efficiency,57212879455
 Viologen mediator,57212879455
Carbohydrate fuel cell,57212877661
 Glucose fuel cell,57212877661
 Glucose oxidation,57212877661
 Oxidation efficiency,57212877661
 Viologen mediator,57212877661
Carbohydrate fuel cell,57212877401
 Glucose fuel cell,57212877401
 Glucose oxidation,57212877401
 Oxidation efficiency,57212877401
 Viologen mediator,57212877401
Carbohydrate fuel cell,35262249500
 Glucose fuel cell,35262249500
 Glucose oxidation,35262249500
 Oxidation efficiency,35262249500
 Viologen mediator,35262249500
Carbohydrate fuel cell,7102405529
 Glucose fuel cell,7102405529
 Glucose oxidation,7102405529
 Oxidation efficiency,7102405529
 Viologen mediator,7102405529
Carbohydrate fuel cell,7007046711
 Glucose fuel cell,7007046711
 Glucose oxidation,7007046711
 Oxidation efficiency,7007046711
 Viologen mediator,7007046711
ADC,57212107391
 comparator,57212107391
 low power,57212107391
 SAR,57212107391
 subthrehold operation,57212107391
 ultra low supply,57212107391
 variations,57212107391
ADC,57216754583
 comparator,57216754583
 low power,57216754583
 SAR,57216754583
 subthrehold operation,57216754583
 ultra low supply,57216754583
 variations,57216754583
ADC,57200117690
 comparator,57200117690
 low power,57200117690
 SAR,57200117690
 subthrehold operation,57200117690
 ultra low supply,57200117690
 variations,57200117690
ADC,35209941000
 comparator,35209941000
 low power,35209941000
 SAR,35209941000
 subthrehold operation,35209941000
 ultra low supply,35209941000
 variations,35209941000
ADC,8342785400
 comparator,8342785400
 low power,8342785400
 SAR,8342785400
 subthrehold operation,8342785400
 ultra low supply,8342785400
 variations,8342785400
Cooling rate,57190228554
 Friction welding,57190228554
 Microstructure control,57190228554
 Rotary friction welding,57190228554
 Temperature control,57190228554
 Transformation,57190228554
Cooling rate,7102879142
 Friction welding,7102879142
 Microstructure control,7102879142
 Rotary friction welding,7102879142
 Temperature control,7102879142
 Transformation,7102879142
Date grading,57211891331
 Evolutionary learning,57211891331
 Oyster grading,57211891331
 Quality grading,57211891331
 Smart camera,57211891331
 Visual inspection,57211891331
Date grading,57199244740
 Evolutionary learning,57199244740
 Oyster grading,57199244740
 Quality grading,57199244740
 Smart camera,57199244740
 Visual inspection,57199244740
Date grading,7406665619
 Evolutionary learning,7406665619
 Oyster grading,7406665619
 Quality grading,7406665619
 Smart camera,7406665619
 Visual inspection,7406665619
Date grading,57204433875
 Evolutionary learning,57204433875
 Oyster grading,57204433875
 Quality grading,57204433875
 Smart camera,57204433875
 Visual inspection,57204433875
Feature descriptor,7406665619
 FPGA,7406665619
 Synthetic basis,7406665619
Feature descriptor,57215212754
 FPGA,57215212754
 Synthetic basis,57215212754
Feature descriptor,57215211789
 FPGA,57215211789
 Synthetic basis,57215211789
Finite element analysis (FEA),57214076898
 Nanocomposite,57214076898
 Percolation theory,57214076898
 Piezoresistive sensor,57214076898
Finite element analysis (FEA),57198146081
 Nanocomposite,57198146081
 Percolation theory,57198146081
 Piezoresistive sensor,57198146081
Finite element analysis (FEA),7006441571
 Nanocomposite,7006441571
 Percolation theory,7006441571
 Piezoresistive sensor,7006441571
Finite element analysis (FEA),12142543700
 Nanocomposite,12142543700
 Percolation theory,12142543700
 Piezoresistive sensor,12142543700
Additive manufacturing,57191873151
 Demineralized bone matrix,57191873151
 Laser sintering,57191873151
 Optimization,57191873151
 Polycaprolactone,57191873151
 Porosity,57191873151
 Shrinkage,57191873151
 Tensile strength,57191873151
Additive manufacturing,57216430816
 Demineralized bone matrix,57216430816
 Laser sintering,57216430816
 Optimization,57216430816
 Polycaprolactone,57216430816
 Porosity,57216430816
 Shrinkage,57216430816
 Tensile strength,57216430816
Additive manufacturing,7003772744
 Demineralized bone matrix,7003772744
 Laser sintering,7003772744
 Optimization,7003772744
 Polycaprolactone,7003772744
 Porosity,7003772744
 Shrinkage,7003772744
 Tensile strength,7003772744
Chained pseudo-rigid-body model,55971908500
 Compliant mechanisms,55971908500
 Contact analysis,55971908500
 Large deflection,55971908500
Chained pseudo-rigid-body model,54415193700
 Compliant mechanisms,54415193700
 Contact analysis,54415193700
 Large deflection,54415193700
Chained pseudo-rigid-body model,56489679500
 Compliant mechanisms,56489679500
 Contact analysis,56489679500
 Large deflection,56489679500
Chained pseudo-rigid-body model,55522618700
 Compliant mechanisms,55522618700
 Contact analysis,55522618700
 Large deflection,55522618700
Chained pseudo-rigid-body model,55864283000
 Compliant mechanisms,55864283000
 Contact analysis,55864283000
 Large deflection,55864283000
Chained pseudo-rigid-body model,57211516485
 Compliant mechanisms,57211516485
 Contact analysis,57211516485
 Large deflection,57211516485
Ash,57209110872
 Biomass,57209110872
 Gasification,57209110872
 Non-catalytic,57209110872
Ash,57206455220
 Biomass,57206455220
 Gasification,57206455220
 Non-catalytic,57206455220
Ash,7103248108
 Biomass,7103248108
 Gasification,7103248108
 Non-catalytic,7103248108
Density functional theory,57191108291
 Generalized grids,57191108291
 k-point grids,57191108291
 k-point sampling,57191108291
 Monkhorst-Pack,57191108291
 Regular grids,57191108291
Density functional theory,57212383793
 Generalized grids,57212383793
 k-point grids,57212383793
 k-point sampling,57212383793
 Monkhorst-Pack,57212383793
 Regular grids,57212383793
Density functional theory,57212379321
 Generalized grids,57212379321
 k-point grids,57212379321
 k-point sampling,57212379321
 Monkhorst-Pack,57212379321
 Regular grids,57212379321
Density functional theory,57202904399
 Generalized grids,57202904399
 k-point grids,57202904399
 k-point sampling,57202904399
 Monkhorst-Pack,57202904399
 Regular grids,57202904399
Density functional theory,7403279876
 Generalized grids,7403279876
 k-point grids,7403279876
 k-point sampling,7403279876
 Monkhorst-Pack,7403279876
 Regular grids,7403279876
Density functional theory,57207901363
 Generalized grids,57207901363
 k-point grids,57207901363
 k-point sampling,57207901363
 Monkhorst-Pack,57207901363
 Regular grids,57207901363
Density functional theory,6507391043
 Generalized grids,6507391043
 k-point grids,6507391043
 k-point sampling,6507391043
 Monkhorst-Pack,6507391043
 Regular grids,6507391043
Electromagnetic isolation,57196261400
 frequency division duplexing,57196261400
 microwave printed circuit board,57196261400
 small aircraft,57196261400
 x band,57196261400
Electromagnetic isolation,57214229367
 frequency division duplexing,57214229367
 microwave printed circuit board,57214229367
 small aircraft,57214229367
 x band,57214229367
Electromagnetic isolation,7003381644
 frequency division duplexing,7003381644
 microwave printed circuit board,7003381644
 small aircraft,7003381644
 x band,7003381644
Gas chromatography,57214855898
 MEMS,57214855898
 microcolumn,57214855898
 silicon DRIE,57214855898
 thermal gradient,57214855898
Gas chromatography,57215031057
 MEMS,57215031057
 microcolumn,57215031057
 silicon DRIE,57215031057
 thermal gradient,57215031057
Gas chromatography,8608718200
 MEMS,8608718200
 microcolumn,8608718200
 silicon DRIE,8608718200
 thermal gradient,8608718200
Gas chromatography,6701610428
 MEMS,6701610428
 microcolumn,6701610428
 silicon DRIE,6701610428
 thermal gradient,6701610428
Gas chromatography,7410190129
 MEMS,7410190129
 microcolumn,7410190129
 silicon DRIE,7410190129
 thermal gradient,7410190129
Gas chromatography,7403218372
 MEMS,7403218372
 microcolumn,7403218372
 silicon DRIE,7403218372
 thermal gradient,7403218372
Natural convection,57193749678
 Slip length,57193749678
 Superhydrophobic surface,57193749678
 Temperature jump length,57193749678
 Vertical wall,57193749678
Natural convection,55457444300
 Slip length,55457444300
 Superhydrophobic surface,55457444300
 Temperature jump length,55457444300
 Vertical wall,55457444300
Natural convection,6701863708
 Slip length,6701863708
 Superhydrophobic surface,6701863708
 Temperature jump length,6701863708
 Vertical wall,6701863708
Alumina,57201666213
 Catalysis,57201666213
 Nickel,57201666213
 Oxidative dehydrogenation,57201666213
 Silica,57201666213
Alumina,55694540600
 Catalysis,55694540600
 Nickel,55694540600
 Oxidative dehydrogenation,55694540600
 Silica,55694540600
Alumina,7004479819
 Catalysis,7004479819
 Nickel,7004479819
 Oxidative dehydrogenation,7004479819
 Silica,7004479819
Alumina,7003545107
 Catalysis,7003545107
 Nickel,7003545107
 Oxidative dehydrogenation,7003545107
 Silica,7003545107
Alumina,13406135400
 Catalysis,13406135400
 Nickel,13406135400
 Oxidative dehydrogenation,13406135400
 Silica,13406135400
Auto tuning,57190228554
 Friction stir welding,57190228554
 Relay feedback test,57190228554
