keyword,document_id
 Divergent thinking,97
 Tolerance for ambiguity,97
 Visual thinkingClothes,97
 Human engineering,97
 Product design,97
 Textiles,97
 Adaptive thinking,97
 Cognitive modes,97
 Creative thinking,97
 Industrial designers,97
 Most likely,97
 Visual thinking,97
 Industrial research,97
Common-sense reasoning,98
 Language model evaluation,98
 Language models,98
 Sentence embeddings,98
 Word embeddingsClassification (of information),98
 Computational linguistics,98
 Intelligent computing,98
 Sentiment analysis,98
 Transfer learning,98
 Based reasonings,98
 Commonsense reasoning,98
 Emotional classification,98
 Empirical evaluations,98
 Implicit knowledge,98
 Internal representation,98
 Linear operations,98
 Threat detection,98
 Embeddings,98
mems,99
 nanofluidics,99
 thin filmsElectrostatic actuators,99
 Electrostatics,99
 MEMS,99
 Nanofluidics,99
 Pumps,99
 Silica,99
 Capillary force,99
 Electrostatic actuation,99
 Nano channels,99
 Nano scale,99
 Peristaltic pump,99
 Pumping rate,99
 Silica thin films,99
 Silicon substrates,99
 Thin films,99
Common cause failure,100
 Continuous time Markov chains,100
 Systems with repair,100
 Triple modular redundancy (TMR)Continuous time systems,100
 Fault tolerant computer systems,100
 Maintainability,100
 Markov chains,100
 Repair,100
 Time-to-failure,100
 Common cause failure,100
 Continuous time Markov chain,100
 Fundamental limitations,100
 Markov chain models,100
 Mitigation techniques,100
 Reliability improvement,100
 System reliability,100
 Triple modular redundancy,100
 Redundancy,100
dynamics,101
 Flexible arms,101
 force control,101
 motion controlAgricultural robots,101
 Controllers,101
 Degrees of freedom (mechanics),101
 End effectors,101
 Model predictive control,101
 Predictive control systems,101
 Sliding mode control,101
 Stiffness,101
 McKibben actuators,101
 Model predictive controllers,101
 Model-based control methods,101
 Multiple-degree-of-freedom,101
 Simultaneous control,101
 Sliding mode controller,101
 Unstructured environments,101
 Variable stiffness,101
 Position control,101
Envelope Methods,102
 Multi-Resolution,102
 Multi-User CAD,102
 Partitioning Methods,102
 Planar Decomposition3D modeling,102
 Surveys,102
 Analysis and evaluation,102
 Decomposition technique,102
 Design activity,102
 Envelope method,102
 Multi-user,102
 Partitioning methods,102
 Partitioning techniques,102
 Sensitive datas,102
 Computer aided design,102
Acoustic response,103
 Concrete bridge deck,103
 Delamination,103
 Impact-echo testingBridge decks,103
 Concrete bridges,103
 Delamination,103
 Signal processing,103
 Acoustic energy,103
 Acoustic response,103
 Bandlimited,103
 Impact-echo testing,103
 Inspection time,103
 Measurement instruments,103
 Moving platform,103
 Multi channel,103
 Concretes,103
Detection,108
 Information security,108
 Machine learning,108
 Malware,108
 Neural networks,108
 OffensiveDecision trees,108
 Forestry,108
 Information dissemination,108
 Intelligent computing,108
 Machine learning,108
 Network security,108
 Trees (mathematics),108
 Massive data,108
 Offensive operations,108
 Phishing,108
 Neural networks,108
Bragg diffraction,109
 Lattice deformation,109
 Machine learning,109
 Shock physics,109
 Single crystal model,109
 X-rayBragg cells,109
 Codes (symbols),109
 Computation theory,109
 Continuum mechanics,109
 Crystal lattices,109
 Crystallites,109
 Data Science,109
 Deformation,109
 Diffraction patterns,109
 Hydrodynamics,109
 Interferometry,109
 Molecular crystals,109
 Nanocrystalline materials,109
 Parameterization,109
 Single crystals,109
 X ray diffraction,109
 Arbitrary Lagrangian Eulerian,109
 Crystal lattice deformation,109
 Cyclotrimethylenetrinitramine,109
 Dynamic compression experiment,109
 In-situ X-ray diffraction,109
 Parametric uncertainties,109
 Single-crystal materials,109
 Thermo-mechanical response,109
 Inverse problems,109
Configuration scrubbing,112
 fault injection,112
 field-programmable gate arrays (FPGAs),112
 radiation testing,112
 single-event effects (SEEs),112
 single-event upset (SEU),112
 single-point failure (SPF),112
 triple modular redundancy (TMR)Fault tolerant computer systems,112
 Ionizing radiation,112
 Logic gates,112
 Neutron scattering,112
 Radiation effects,112
 Radiation hardening,112
 Redundancy,112
 Configuration scrubbing,112
 Fault injection,112
 Radiation testing,112
 Single event effects,112
 Single event upsets,112
 Single point failure,112
 Triple modular redundancy,112
 Field programmable gate arrays (FPGA),112
Field-programmable gate arrays (FPGAs),113
 multiple-bit upset (MBU),113
 multiple-cell upset (MCU),113
 radiation testing,113
 single-event effects (SEEs)Error correction,113
 Logic gates,113
 Microcontrollers,113
 Radiation effects,113
 Radiation protection,113
 Statistical methods,113
 Error correction codes,113
 Multiple bit upset,113
 Multiple cell upset,113
 Physical layout,113
 Radiation testing,113
 Radiation tests,113
 Radiation-induced,113
 Single event effects,113
 Field programmable gate arrays (FPGA),113
Electromagnetic excitation,114
 Nondestructive evaluation,114
 Nondestructive testing,114
 Nonlinear resonant ultrasound spectroscopyMagnetic fields,114
 Nondestructive examination,114
 Piezoelectricity,114
 Spectroscopy,114
 Transducers,114
 Ultrasonic applications,114
 Vibrations (mechanical),114
 Electromagnetic excitations,114
 Electromagnetic techniques,114
 Electromagnetic transducer,114
 Non destructive evaluation,114
 Non-linear parameters,114
 Nonlinear resonant ultrasound spectroscopies,114
 Resonance frequencies,114
 Selective excitations,114
 Electric excitation,114
Chained-beam-constraint model,115
 Contact-aided compliant mechanism,115
 Cross-Axis Flexural Pivot,115
 Multi software frameworkAspect ratio,115
 Computational efficiency,115
 Computer programming,115
 Mechanisms,115
 Stiffness,115
 Constraint model,115
 Contact-aided compliant mechanisms,115
 Cross-Axis Flexural Pivot,115
 Geometrical aspects,115
 Numerical results,115
 Preliminary design,115
 Rotational stiffness,115
 Software frameworks,115
 MATLAB,115
Drilling automation,116
 Managed pressure drilling,116
 Nonlinear model predictive control,116
 Physics-based drilling flow model,116
 Pressure controlControllers,116
 Infill drilling,116
 Oil well drilling,116
 Controller models,116
 Feedback measurements,116
 High fidelity models,116
 Highly accurate,116
 Managed Pressure Drilling,116
 Physical systems,116
 Simulation studies,116
 System modeling,116
 Model predictive control,116
Effective area,119
 gain-enhancement,119
 minimum scattering antennas (MSAs),119
 parasitic elements,119
 Poynting vector streamlines,119
 receiving antennasDipole antennas,119
 Electromagnetic waves,119
 Receiving antennas,119
 Effective area,119
 Gain enhancement,119
 Minimum scattering antennas,119
 Parasitic element,119
 Poynting vectors,119
 Antenna arrays,119
Bénard convection,120
 Taylor-Couette flowAngular momentum,120
 Dynamical systems,120
 Momentum transfer,120
 Reynolds equation,120
 Reynolds number,120
 Turbulent flow,120
 Azimuthal momentum,120
 Free-slip boundary conditions,120
 Full three-dimensional,120
 Independent variables,120
 Momentum transports,120
 Plane Couette flow,120
 Taylor Couette flow,120
 Velocity components,120
 Shear flow,120
brain tumors,122
 complex networks,122
 Convolutional neural network,122
 network generator,122
 randomly generated graphBrain,122
 Chemical activation,122
 Complex networks,122
 Computer aided diagnosis,122
 Convolution,122
 Graph algorithms,122
 Graph structures,122
 Image classification,122
 Magnetic resonance imaging,122
 Tumors,122
 Activation functions,122
 Brain tumor classifications,122
 Brain tumors,122
 Clinical experience,122
 Computer assisted diagnosis,122
 Network structures,122
 Neural network designs,122
 Convolutional neural networks,122
Silent data corruption (SDC),123
 single-event upset (SEU),123
 soft errors,123
 software fault toleranceAutomation,123
 Commercial off-the-shelf,123
 Fault tolerance,123
 Fault tolerant computer systems,123
 Radiation hardening,123
 Software testing,123
 System-on-chip,123
 Cache configurations,123
 Mitigation techniques,123
 Silent data corruption (SDC),123
 Single event upsets,123
 Soft error,123
 Software fault tolerances,123
 Software protection,123
 Triple modular redundancy,123
 Program compilers,123
Augmented reality,126
 Force feedback,126
 Microsoft Hololens,126
 Motion planning,126
 Robotic armAugmented reality,126
 Dynamics,126
 End effectors,126
 Feedback,126
 Holograms,126
 Holographic displays,126
 Man machine systems,126
 Manipulators,126
 Manual control,126
 Motion planning,126
 Process control,126
 Robotic arms,126
 Robotics,126
 Structural dynamics,126
 Complex operations,126
 Force feedback,126
 Human supervision,126
 Interactive robot,126
 Joy-stick interfaces,126
 MicroSoft,126
 Robot control systems,126
 Robotic manipulators,126
 Robot programming,126
Signal aliasing,127
 Structural health monitoring,127
 Sub-Nyquist sampling,127
 Vibro-acoustics,127
 Video processingAcoustic arrays,127
 Acoustic measuring instruments,127
 Acoustic noise measurement,127
 Costs,127
 Data fusion,127
 Machinery,127
 Recovery,127
 Structural dynamics,127
 Video recording,127
 Acoustic measurements,127
 Acoustic techniques,127
 Frequency contents,127
 Information contents,127
 Safety and securities,127
 Spatial resolution,127
 Structural health,127
 Vibrational information,127
 Structural health monitoring,127
Batteries,128
 Battery charger,128
 Battery chargers,128
 control scheme,128
 high power efficiency.,128
 Inductors,128
 quick charging,128
 small size,128
 Switches,128
 Universal Serial Bus,128
 Zero current switching,128
 Zero voltage switchingCharging time,128
 Efficiency,128
 System buses,128
 Voltage regulators,128
 Battery chargers,128
 Constant current,128
 Constant current and constant voltages,128
 Hardware implementations,128
 Output inductors,128
 Power efficiency,128
 State of the art,128
 Universal serial bus,128
 Secondary batteries,128
atomic beams,129
 atomic physics,129
 atomic sensors,129
 microfabricated vapor cells,129
 optical frequency standards,129
 quantum metrologyAtomic beams,129
 Atoms,129
 Frequency standards,129
 Microfabrication,129
 Quantum optics,129
 Timing circuits,129
 Ballistic trajectories,129
 Equivalent electrical circuit model,129
 Experimental parameters,129
 Magnetooptical traps,129
 Micro-fabrication techniques,129
 Optical frequency standard,129
 Precision metrology,129
 Precision spectroscopy,129
 Crystal atomic structure,129
healthcare cost,132
 medical error,132
 operational failures,132
 survey,132
 workaroundsHealth risks,132
 Nursing,132
 Surveying,132
 Surveys,132
 Health care costs,132
 Health care providers,132
 Hospital costs,132
 Medical errors,132
 Operational failures,132
 Patient health,132
 Quality of care,132
 workarounds,132
 Hospitals,132
Auto-induction,135
 Autoinduction,135
 Cell-free protein synthesis,135
 CFPS,135
 Clearcoli,135
 Crisantaspase,135
 Endotoxin-freeasparaginase,135
 cell extract,135
 clearcoli cell extract,135
 unclassified drug,135
 Article,135
 bacterium culture,135
 cell free system,135
 drug approval,135
 Escherichia coli,135
 extraction,135
 Food and Drug Administration,135
 leukemia,135
 nonhuman,135
 protein expression,135
 protein synthesis,135
Cylindrical developable mechanism,136
 Developable mechanism,136
 Developable surface,136
 Morphing mechanismMechanical engineering,136
 Mechanisms,136
 Cylindrical surface,136
 Developable surfaces,136
 Engineering models,136
 Four bar,136
 Graphical methods,136
 Kinematic Analysis,136
 Morphing,136
 Spatial restrictions,136
 Machine design,136
Clustering,139
 External metrics,139
 NoiseMachine learning,139
 Mass spectrometry,139
 Petroleum reservoir evaluation,139
 Clustering,139
 Clustering evaluation,139
 Clustering problems,139
 Explicit treatments,139
 External metrics,139
 Gold standards,139
 Noise,139
 Noisy observations,139
 Cluster analysis,139
CT analysis,140
 damage mechanics,140
 porosity,140
 Resin transfer mouldingCarbon fiber reinforced plastics,140
 Carbon fibers,140
 Computerized tomography,140
 Cracks,140
 Polymers,140
 Porosity,140
 Reinforcement,140
 Resin transfer molding,140
 Resins,140
 Wool,140
 Yarn,140
 Carbon fibre reinforced polymer,140
 Damage mechanics,140
 Delamination growth,140
 Out-of-plane loading,140
 Quasi-static indentation,140
 Quasi-static loading,140
 Reinforced polymers,140
 Tomographic imaging,140
 Loading,140
Boundary element methods,141
 Collocation,141
 Isogeometric analysis,141
 Linear elasticity,141
 Patch tests,141
 T-splinesAlgebra,141
 Boundary value problems,141
 Computer aided design,141
 Elasticity,141
 Integration,141
 Laplace transforms,141
 Number theory,141
 Numerical methods,141
 Sailing vessels,141
 Collocation,141
 Isogeometric analysis,141
 Linear elasticity,141
 Patch tests,141
 T-splines,141
 Boundary element method,141
Coset coding,142
 Physicallayer security,142
 Quadrature amplitude modulation,142
 Security gapDecoding,142
 Signal to noise ratio,142
 Channel conditions,142
 Coset coding,142
 Interleaved coding,142
 Physical layer security,142
 Physical-layer securities,142
 Quadrature-amplitude modulations (QAM),142
 Security gap,142
 Wireless transmission scheme,142
 Quadrature amplitude modulation,142
Annotating,144
 Camera,144
 IMU,144
 Labeling,144
 Synchronization,144
 VideoCameras,144
 Labeling,144
 Synchronization,144
 Activity recognition,144
 Annotating,144
 Labor intensive,144
 Multiple recordings,144
 Multiple sensors,144
 Video,144
 Video and datum,144
 Visual indicators,144
 Data acquisition,144
Calibration,145
 cryptography,145
 multiple-input-multiple-output (MIMO) systems,145
 reciprocity principle,145
 securityCalibration,145
 Cryptography,145
 Feedback control,145
 Network layers,145
 Telecommunication repeaters,145
 Nonreciprocal circuits,145
 Operational parameters,145
 Propagation channels,145
 Radio frequency circuitries,145
 Reciprocity principle,145
 Secret key generations,145
 security,145
 Total least squares,145
 MIMO systems,145
air conditioning,146
 endotoxin,146
 evaporative cooling,146
 house dust-mite,146
 hygiene hypothesis,146
 β-(1 → 3)-d-glucansbeta glucan,146
" beta-1,3-D-glucan",146
 endotoxin,146
 air conditioning,146
 animal,146
 climate,146
 cross-sectional study,146
 dust,146
 housing,146
 human,146
 indoor air pollution,146
 poverty,146
 procedures,146
 Pyroglyphidae,146
 Utah,146
 volatilization,146
 Air Conditioning,146
" Air Pollution, Indoor",146
 Animals,146
 beta-Glucans,146
 Climate,146
 Cross-Sectional Studies,146
 Dust,146
 Endotoxins,146
 Housing,146
 Humans,146
 Poverty,146
 Pyroglyphidae,146
 Utah,146
 Volatilization,146
Approximation algorithms,151
 linear systems,151
 model reductionApproximation theory,151
 Invariance,151
 Linear systems,151
 Nonlinear systems,151
 Parameterization,151
 Time varying control systems,151
 Topology,151
 Balanced singular perturbation approximations,151
